"","SPY","XLP","XLK","XLY","XLI","XLB","XLF","XLU","XLE","XLV"
"957",-3.51175851175851,-3.51279951279951,-3.51140151140151,-3.51202851202851,-3.51151251151251,-3.51189651189651,-3.51144951144951,-3.51195951195951,-3.51238251238251,-3.51084951084951
"958",-3.51180351180351,-3.51283551283551,-3.51128151128151,-3.51215151215151,-3.51164151164151,-3.51190251190251,-3.51167151167151,-3.51176451176451,-3.51248451248451,-3.51093351093351
"959",-3.51219651219651,-3.51318351318351,-3.51161751161751,-3.51257151257151,-3.51203451203451,-3.51229551229551,-3.51218751218751,-3.51177651177651,-3.51286851286851,-3.51134151134151
"960",-3.51199251199251,-3.51299451299451,-3.51147651147651,-3.51222051222051,-3.51181851181851,-3.51195651195651,-3.51193251193251,-3.51167751167751,-3.51261351261351,-3.51120051120051
"961",-3.51218151218151,-3.51301551301551,-3.51163251163251,-3.51240351240351,-3.51198951198951,-3.51209751209751,-3.51224151224151,-3.51181251181251,-3.51300051300051,-3.51139251139251
"962",-3.51201351201351,-3.51290151290151,-3.51136851136851,-3.51208251208251,-3.51188451188451,-3.51189651189651,-3.51201951201951,-3.51164751164751,-3.51280551280551,-3.51155151155151
"963",-3.51174051174051,-3.51267951267951,-3.51109251109251,-3.51185151185151,-3.51148851148851,-3.51149151149151,-3.51179751179751,-3.51146151146151,-3.51240351240351,-3.51128151128151
"964",-3.51171051171051,-3.51258051258051,-3.51112251112251,-3.51198051198051,-3.51165351165351,-3.51134151134151,-3.51175851175851,-3.51111951111951,-3.51245151245151,-3.51105651105651
"965",-3.51153651153651,-3.51235851235851,-3.51103251103251,-3.51191151191151,-3.51150651150651,-3.51112251112251,-3.51160551160551,-3.51088251088251,-3.51204951204951,-3.51077151077151
"966",-3.51151551151551,-3.51240951240951,-3.51103551103551,-3.51191151191151,-3.51133551133551,-3.51114051114051,-3.51153051153051,-3.51084651084651,-3.51205551205551,-3.51075951075951
"967",-3.51135951135951,-3.51220251220251,-3.51082251082251,-3.51175251175251,-3.51123951123951,-3.51091551091551,-3.51144651144651,-3.51054651054651,-3.51197451197451,-3.51062451062451
"968",-3.51116151116151,-3.51218451218451,-3.51083151083151,-3.51144351144351,-3.51093951093951,-3.51052251052251,-3.51121851121851,-3.51051651051651,-3.51175851175851,-3.51038151038151
"969",-3.51113751113751,-3.51225351225351,-3.51083751083751,-3.51137451137451,-3.51087351087351,-3.51060351060351,-3.51122751122751,-3.51053751053751,-3.51160251160251,-3.51012651012651
"970",-3.51117951117951,-3.51211551211551,-3.51084051084051,-3.51155751155751,-3.51106851106851,-3.51062751062751,-3.51131451131451,-3.51048951048951,-3.51150951150951,-3.51021051021051
"971",-3.51128751128751,-3.51230751230751,-3.51091251091251,-3.51161751161751,-3.51118851118851,-3.51069351069351,-3.51153651153651,-3.51060951060951,-3.51144051144051,-3.51029151029151
"972",-3.51136251136251,-3.51241851241851,-3.51105651105651,-3.51156051156051,-3.51121551121551,-3.51084951084951,-3.51158451158451,-3.51046851046851,-3.51162351162351,-3.51036951036951
"973",-3.51117951117951,-3.51217851217851,-3.51093651093651,-3.51149151149151,-3.51102051102051,-3.51098151098151,-3.51135951135951,-3.51032151032151,-3.51125751125751,-3.51013851013851
"974",-3.51096651096651,-3.51213351213351,-3.51081051081051,-3.51116751116751,-3.51077751077751,-3.51057351057351,-3.51121551121551,-3.51018651018651,-3.51099051099051,-3.50985650985651
"975",-3.51089751089751,-3.51188151188151,-3.51066051066051,-3.51099351099351,-3.51077751077751,-3.51038151038151,-3.51124251124251,-3.51027651027651,-3.51120051120051,-3.50971250971251
"976",-3.51078951078951,-3.51175851175851,-3.51043851043851,-3.51096051096051,-3.51072051072051,-3.51031551031551,-3.51115851115851,-3.51029451029451,-3.51111351111351,-3.50961350961351
"977",-3.51086451086451,-3.51161451161451,-3.51061551061551,-3.51101151101151,-3.51087351087351,-3.51033051033051,-3.51117951117951,-3.51026151026151,-3.51118851118851,-3.50964950964951
"978",-3.51093951093951,-3.51162651162651,-3.51081951081951,-3.51114351114351,-3.51100251100251,-3.51050751050751,-3.51120351120351,-3.51041751041751,-3.51120051120051,-3.50970050970051
"979",-3.51100551100551,-3.51169251169251,-3.51071151071151,-3.51119151119151,-3.51104751104751,-3.51043551043551,-3.51126051126051,-3.51054051054051,-3.51128751128751,-3.50982350982351
"980",-3.51096051096051,-3.51171951171951,-3.51071751071751,-3.51109551109551,-3.51104151104151,-3.51042051042051,-3.51102351102351,-3.51052851052851,-3.51153051153051,-3.50982950982951
"981",-3.51092151092151,-3.51166251166251,-3.51074751074751,-3.51104751104751,-3.51098451098451,-3.51028251028251,-3.51098751098751,-3.51060951060951,-3.51132651132651,-3.50996750996751
"982",-3.51102351102351,-3.51158751158751,-3.51107751107751,-3.51116751116751,-3.51099651099651,-3.51046851046851,-3.51099051099051,-3.51047151047151,-3.51130851130851,-3.51009351009351
"983",-3.51107751107751,-3.51159651159651,-3.51116751116751,-3.51126351126351,-3.51117651117651,-3.51070251070251,-3.51101751101751,-3.51060051060051,-3.51138951138951,-3.50997350997351
"984",-3.51127851127851,-3.51168651168651,-3.51126351126351,-3.51152751152751,-3.51145851145851,-3.51101751101751,-3.51119751119751,-3.51056751056751,-3.51175551175551,-3.51016251016251
"985",-3.51127251127251,-3.51169251169251,-3.51121251121251,-3.51146451146451,-3.51147351147351,-3.51108651108651,-3.51122451122451,-3.51039351039351,-3.51185151185151,-3.51015051015051
"986",-3.51148851148851,-3.51184251184251,-3.51143751143751,-3.51179451179451,-3.51173451173451,-3.51123951123951,-3.51140751140751,-3.51023151023151,-3.51190551190551,-3.51044751044751
"987",-3.51164151164151,-3.51184551184551,-3.51168951168951,-3.51189051189051,-3.51193251193251,-3.51131151131151,-3.51163551163551,-3.51017451017451,-3.51208551208551,-3.51054351054351
"988",-3.51126951126951,-3.51148551148551,-3.51125751125751,-3.51166251166251,-3.51140751140751,-3.51099051099051,-3.51131451131451,-3.50974250974251,-3.51169851169851,-3.51023751023751
"989",-3.51112251112251,-3.51140451140451,-3.51089451089451,-3.51152151152151,-3.51135351135351,-3.51082251082251,-3.51135351135351,-3.50970950970951,-3.51145551145551,-3.51006951006951
"990",-3.51117051117051,-3.51148251148251,-3.51094551094551,-3.51153051153051,-3.51144051144051,-3.51088851088851,-3.51138051138051,-3.51004851004851,-3.51163251163251,-3.51003951003951
"991",-3.51117651117651,-3.51152151152151,-3.51097551097551,-3.51159951159951,-3.51150951150951,-3.51058251058251,-3.51106851106851,-3.51018351018351,-3.51170751170751,-3.51025851025851
"992",-3.51134451134451,-3.51148251148251,-3.51115551115551,-3.51173451173451,-3.51155751155751,-3.51086451086451,-3.51120051120051,-3.51009351009351,-3.51161151161151,-3.51085251085251
"993",-3.51143751143751,-3.51160851160851,-3.51104451104451,-3.51192951192951,-3.51172251172251,-3.51094251094251,-3.51128451128451,-3.51015651015651,-3.51159051159051,-3.51122451122451
"994",-3.51139851139851,-3.51148851148851,-3.51096351096351,-3.51210951210951,-3.51156951156951,-3.51089151089151,-3.51126651126651,-3.51036351036351,-3.51142551142551,-3.51112551112551
"995",-3.51127851127851,-3.51142251142251,-3.51098751098751,-3.51187851187851,-3.51153051153051,-3.51090651090651,-3.51117351117351,-3.51024351024351,-3.51113151113151,-3.51095751095751
"996",-3.51153951153951,-3.51154251154251,-3.51140451140451,-3.51214851214851,-3.51177051177051,-3.51124851124851,-3.51144951144951,-3.51013251013251,-3.51123351123351,-3.51125751125751
"997",-3.51155151155151,-3.51149451149451,-3.51156951156951,-3.51204651204651,-3.51176451176451,-3.51123351123351,-3.51160851160851,-3.51004851004851,-3.51091851091851,-3.51131451131451
"998",-3.51135951135951,-3.51135351135351,-3.51140751140751,-3.51180051180051,-3.51147951147951,-3.51105951105951,-3.51127251127251,-3.50995850995851,-3.51094851094851,-3.51108951108951
"999",-3.51114351114351,-3.51123351123351,-3.51105951105951,-3.51143151143151,-3.51123951123951,-3.51090051090051,-3.51117351117351,-3.51009051009051,-3.51079551079551,-3.51094251094251
"1000",-3.51113451113451,-3.51128451128451,-3.51114951114951,-3.51127851127851,-3.51111651111651,-3.51087351087351,-3.51114651114651,-3.51034251034251,-3.51088851088851,-3.51096951096951
"1001",-3.51117351117351,-3.51126351126351,-3.51122451122451,-3.51142551142551,-3.51114951114951,-3.51065751065751,-3.51119151119151,-3.51030051030051,-3.51085251085251,-3.51103251103251
"1002",-3.51124251124251,-3.51115251115251,-3.51155751155751,-3.51160851160851,-3.51114051114051,-3.51061551061551,-3.51106551106551,-3.51013551013551,-3.51070251070251,-3.51121851121851
"1003",-3.51104751104751,-3.51095451095451,-3.51133551133551,-3.51161751161751,-3.51082251082251,-3.51038751038751,-3.51092451092451,-3.50995250995251,-3.51062151062151,-3.51096051096051
"1004",-3.51086451086451,-3.51076851076851,-3.51096951096951,-3.51133251133251,-3.51084351084351,-3.51022851022851,-3.51077451077451,-3.50970950970951,-3.51035151035151,-3.51096351096351
"1005",-3.51076551076551,-3.51083751083751,-3.51057651057651,-3.51125751125751,-3.51077451077451,-3.51003651003651,-3.51087051087051,-3.50982650982651,-3.51041151041151,-3.51079251079251
"1006",-3.51098751098751,-3.51069051069051,-3.51086751086751,-3.51142251142251,-3.51095151095151,-3.51050451050451,-3.51108951108951,-3.50989250989251,-3.51057351057351,-3.51125151125151
"1007",-3.51138051138051,-3.51082251082251,-3.51134151134151,-3.51203751203751,-3.51134451134451,-3.51083451083451,-3.51161451161451,-3.51022251022251,-3.51069351069351,-3.51180951180951
"1008",-3.51110451110451,-3.51056751056751,-3.51118551118551,-3.51159951159951,-3.51113151113151,-3.51054651054651,-3.51122451122451,-3.51026751026751,-3.51016551016551,-3.51152451152451
"1009",-3.51053151053151,-3.51009951009951,-3.51067551067551,-3.51106851106851,-3.51045651045651,-3.50997350997351,-3.51054951054951,-3.50983250983251,-3.50954750954751,-3.51092751092751
"1010",-3.51045951045951,-3.51000651000651,-3.51055551055551,-3.51103251103251,-3.51027351027351,-3.50985350985351,-3.51058551058551,-3.50956850956851,-3.50951150951151,-3.51102651102651
"1011",-3.51040551040551,-3.51001851001851,-3.51059751059751,-3.51103251103251,-3.51010851010851,-3.50981150981151,-3.51053151053151,-3.50972450972451,-3.50913650913651,-3.51091851091851
"1012",-3.51060351060351,-3.51022551022551,-3.51074451074451,-3.51141351141351,-3.51033351033351,-3.51011151011151,-3.51086151086151,-3.50989550989551,-3.50930150930151,-3.51078651078651
"1013",-3.51076251076251,-3.51042351042351,-3.51093651093651,-3.51148851148851,-3.51067251067251,-3.51031851031851,-3.51097851097851,-3.50997350997351,-3.50955050955051,-3.51091851091851
"1014",-3.51084651084651,-3.51053451053451,-3.51119151119151,-3.51156951156951,-3.51047451047451,-3.51041451041451,-3.51095151095151,-3.51012051012051,-3.50934950934951,-3.51118551118551
"1015",-3.51102951102951,-3.51069051069051,-3.51128151128151,-3.51160551160551,-3.51073551073551,-3.51073251073251,-3.51116751116751,-3.51016851016851,-3.50960750960751,-3.51149151149151
"1016",-3.51120051120051,-3.51057951057951,-3.51160851160851,-3.51195951195951,-3.51104451104451,-3.51084051084051,-3.51132951132951,-3.50996150996151,-3.50967650967651,-3.51163851163851
"1017",-3.51123951123951,-3.51045051045051,-3.51156351156351,-3.51207051207051,-3.51105051105051,-3.51109851109851,-3.51152151152151,-3.51008151008151,-3.50973950973951,-3.51166251166251
"1018",-3.51125751125751,-3.51064851064851,-3.51146451146451,-3.51210051210051,-3.51112551112551,-3.51112251112251,-3.51135351135351,-3.51029451029451,-3.50991050991051,-3.51161751161751
"1019",-3.51122151122151,-3.51047151047151,-3.51141351141351,-3.51204051204051,-3.51097851097851,-3.51097251097251,-3.51136551136551,-3.51033351033351,-3.51001851001851,-3.51178551178551
"1020",-3.51108951108951,-3.51044751044751,-3.51132651132651,-3.51180051180051,-3.51084051084051,-3.51096051096051,-3.51105651105651,-3.51013551013551,-3.51010551010551,-3.51162051162051
"1021",-3.51123651123651,-3.51053451053451,-3.51144651144651,-3.51185751185751,-3.51106251106251,-3.51109551109551,-3.51112251112251,-3.51068751068751,-3.51018051018051,-3.51197451197451
"1022",-3.51117651117651,-3.51053751053751,-3.51126651126651,-3.51187851187851,-3.51104451104451,-3.51093051093051,-3.51123951123951,-3.51053451053451,-3.50993150993151,-3.51180351180351
"1023",-3.51145851145851,-3.51073251073251,-3.51156351156351,-3.51224451224451,-3.51134751134751,-3.51096351096351,-3.51166851166851,-3.51058251058251,-3.51020451020451,-3.51213051213051
"1024",-3.51133251133251,-3.51061851061851,-3.51149751149751,-3.51241251241251,-3.51110751110751,-3.51087951087951,-3.51127551127551,-3.51022851022851,-3.51003951003951,-3.51202251202251
"1025",-3.51135351135351,-3.51057051057051,-3.51145851145851,-3.51246951246951,-3.51113151113151,-3.51111351111351,-3.51119451119451,-3.51037551037551,-3.51017751017751,-3.51213051213051
"1026",-3.51143151143151,-3.51056751056751,-3.51159951159951,-3.51243951243951,-3.51123351123351,-3.51127251127251,-3.51130551130551,-3.51061251061251,-3.51021651021651,-3.51212151212151
"1027",-3.51128451128451,-3.51068751068751,-3.51134751134751,-3.51226551226551,-3.51096951096951,-3.51108351108351,-3.51120651120651,-3.51093651093651,-3.51017451017451,-3.51191451191451
"1028",-3.51112851112851,-3.51054051054051,-3.51112551112551,-3.51213351213351,-3.51079851079851,-3.51102051102051,-3.51106851106851,-3.51069351069351,-3.50997650997651,-3.51173751173751
"1029",-3.51150651150651,-3.51092151092151,-3.51148251148251,-3.51261051261051,-3.51124251124251,-3.51133551133551,-3.51162951162951,-3.51073851073851,-3.51018651018651,-3.51211251211251
"1030",-3.51169851169851,-3.51102951102951,-3.51162951162951,-3.51283851283851,-3.51144351144351,-3.51165651165651,-3.51206751206751,-3.51068451068451,-3.51022851022851,-3.51226251226251
"1031",-3.51167451167451,-3.51090051090051,-3.51152751152751,-3.51273951273951,-3.51153051153051,-3.51166251166251,-3.51210351210351,-3.51052551052551,-3.51042351042351,-3.51207051207051
"1032",-3.51160851160851,-3.51099951099951,-3.51133851133851,-3.51261651261651,-3.51151551151551,-3.51149151149151,-3.51209151209151,-3.51088551088551,-3.51039951039951,-3.51189651189651
"1033",-3.51172551172551,-3.51108951108951,-3.51141651141651,-3.51274251274251,-3.51169251169251,-3.51158151158151,-3.51221751221751,-3.51083751083751,-3.51048951048951,-3.51210651210651
"1034",-3.51145551145551,-3.51096651096651,-3.51123651123651,-3.51237951237951,-3.51135051135051,-3.51128751128751,-3.51195351195351,-3.51076851076851,-3.51004851004851,-3.51189351189351
"1035",-3.51141351141351,-3.51104151104151,-3.51123051123051,-3.51224451224451,-3.51127551127551,-3.51123351123351,-3.51182751182751,-3.51085551085551,-3.51006951006951,-3.51177051177051
"1036",-3.51111051111051,-3.51090951090951,-3.51079551079551,-3.51184551184551,-3.51086751086751,-3.51091551091551,-3.51153951153951,-3.51111651111651,-3.50991350991351,-3.51149451149451
"1037",-3.51093051093051,-3.51086451086451,-3.51050451050451,-3.51172251172251,-3.51068451068451,-3.51091551091551,-3.51123951123951,-3.51105351105351,-3.50987750987751,-3.51127551127551
"1038",-3.51112851112851,-3.51101151101151,-3.51079251079251,-3.51187851187851,-3.51091851091851,-3.51107451107451,-3.51148851148851,-3.51106551106551,-3.50994950994951,-3.51153051153051
"1039",-3.51117051117051,-3.51089151089151,-3.51093951093951,-3.51188151188151,-3.51094551094551,-3.51098451098451,-3.51154551154551,-3.51098151098151,-3.50994650994651,-3.51158751158751
"1040",-3.51103251103251,-3.51058251058251,-3.51083751083751,-3.51173151173151,-3.51075651075651,-3.51081351081351,-3.51149151149151,-3.51053751053751,-3.50981150981151,-3.51147351147351
"1041",-3.51112551112551,-3.51070251070251,-3.51102651102651,-3.51171651171651,-3.51072951072951,-3.51100551100551,-3.51175851175851,-3.51058551058551,-3.50991650991651,-3.51144651144651
"1042",-3.51097251097251,-3.51066051066051,-3.51087351087351,-3.51156651156651,-3.51066651066651,-3.51088551088551,-3.51166251166251,-3.51049851049851,-3.50980250980251,-3.51099351099351
"1043",-3.51084951084951,-3.51057351057351,-3.51081951081951,-3.51126951126951,-3.51060351060351,-3.51069951069951,-3.51159951159951,-3.51056151056151,-3.50977250977251,-3.51071451071451
"1044",-3.51081351081351,-3.51063651063651,-3.51080751080751,-3.51102051102051,-3.51058551058551,-3.51071451071451,-3.51139251139251,-3.51047451047451,-3.50983850983851,-3.51086751086751
"1045",-3.51057651057651,-3.51054051054051,-3.51048351048351,-3.51074151074151,-3.51018351018351,-3.51033951033951,-3.51105651105651,-3.51046251046251,-3.50958050958051,-3.51089451089451
"1046",-3.51051351051351,-3.51055551055551,-3.51034851034851,-3.51063951063951,-3.51005451005451,-3.51033651033651,-3.51085851085851,-3.51075651075651,-3.50971250971251,-3.51095751095751
"1047",-3.51060951060951,-3.51060651060651,-3.51041751041751,-3.51082851082851,-3.51024951024951,-3.51044451044451,-3.51094851094851,-3.51083151083151,-3.50999750999751,-3.51081051081051
"1048",-3.51084351084351,-3.51080451080451,-3.51061851061851,-3.51102951102951,-3.51062751062751,-3.51077451077451,-3.51129051129051,-3.51130551130551,-3.50992250992251,-3.51111051111051
"1049",-3.51111951111951,-3.51091251091251,-3.51102951102951,-3.51156351156351,-3.51103551103551,-3.51105651105651,-3.51144951144951,-3.51110451110451,-3.50997650997651,-3.51133851133851
"1050",-3.51112551112551,-3.51094251094251,-3.51092151092151,-3.51168951168951,-3.51110751110751,-3.51112851112851,-3.51148551148551,-3.51094551094551,-3.50985650985651,-3.51144351144351
"1051",-3.51108051108051,-3.51088551088551,-3.51082551082551,-3.51154551154551,-3.51115851115851,-3.51119751119751,-3.51154551154551,-3.51087051087051,-3.50986550986551,-3.51135951135951
"1052",-3.51079251079251,-3.51082251082251,-3.51040851040851,-3.51114351114351,-3.51087651087651,-3.51090351090351,-3.51114651114651,-3.51100851100851,-3.50980550980551,-3.51104451104451
"1053",-3.51042951042951,-3.51060351060351,-3.51015051015051,-3.51060951060951,-3.51048351048351,-3.51040251040251,-3.51072951072951,-3.51051051051051,-3.50932850932851,-3.51068451068451
"1054",-3.51048951048951,-3.51059151059151,-3.51036651036651,-3.51086151086151,-3.51043251043251,-3.51051951051951,-3.51078351078351,-3.51063051063051,-3.50938850938851,-3.51045651045651
"1055",-3.51075951075951,-3.51087051087051,-3.51076851076851,-3.51121851121851,-3.51069651069651,-3.51079851079851,-3.51095751095751,-3.51087351087351,-3.50937350937351,-3.51080151080151
"1056",-3.51036051036051,-3.51078651078651,-3.51026751026751,-3.51071151071151,-3.51042951042951,-3.51038451038451,-3.51046851046851,-3.51086451086451,-3.50903150903151,-3.51024351024351
"1057",-3.51030051030051,-3.51075651075651,-3.51015051015051,-3.51049251049251,-3.51043251043251,-3.51033351033351,-3.51036051036051,-3.51078651078651,-3.50938250938251,-3.51004551004551
"1058",-3.51036951036951,-3.51094851094851,-3.51027351027351,-3.51048051048051,-3.51052851052851,-3.51033651033651,-3.51050451050451,-3.51083151083151,-3.50950550950551,-3.50993750993751
"1059",-3.51052251052251,-3.51107151107151,-3.51039351039351,-3.51048951048951,-3.51068151068151,-3.51046251046251,-3.51075951075951,-3.51105651105651,-3.50975450975451,-3.51012951012951
"1060",-3.51069351069351,-3.51123351123351,-3.51047151047151,-3.51072651072651,-3.51094851094851,-3.51081951081951,-3.51084051084051,-3.51112551112551,-3.50999750999751,-3.51027651027651
"1061",-3.51073251073251,-3.51125451125451,-3.51043851043851,-3.51075951075951,-3.51119151119151,-3.51081351081351,-3.51089451089451,-3.51071751071751,-3.51016551016551,-3.51035151035151
"1062",-3.51066651066651,-3.51121851121851,-3.51031251031251,-3.51060051060051,-3.51112551112551,-3.51077151077151,-3.51075051075051,-3.51089151089151,-3.51028851028851,-3.51033651033651
"1063",-3.51073851073851,-3.51115551115551,-3.51037251037251,-3.51074151074151,-3.51116751116751,-3.51081951081951,-3.51090651090651,-3.51129951129951,-3.51028851028851,-3.51040551040551
"1064",-3.51059451059451,-3.51101151101151,-3.51007551007551,-3.51049551049551,-3.51107751107751,-3.51069351069351,-3.51079551079551,-3.51152451152451,-3.51031551031551,-3.51022551022551
"1065",-3.51070251070251,-3.51105951105951,-3.51021051021051,-3.51072651072651,-3.51117951117951,-3.51077151077151,-3.51087051087051,-3.51156651156651,-3.51047451047451,-3.51034251034251
"1066",-3.51066651066651,-3.51112551112551,-3.51013851013851,-3.51058851058851,-3.51112251112251,-3.51068151068151,-3.51088251088251,-3.51166251166251,-3.51038751038751,-3.51038151038151
"1067",-3.51063951063951,-3.51126951126951,-3.51023151023151,-3.51029151029151,-3.51110151110151,-3.51053151053151,-3.51071151071151,-3.51181851181851,-3.51028851028851,-3.51041451041451
"1068",-3.51081351081351,-3.51121551121551,-3.51042651042651,-3.51056751056751,-3.51126951126951,-3.51075951075951,-3.51103851103851,-3.51159651159651,-3.51057051057051,-3.51054651054651
"1069",-3.51084351084351,-3.51125151125151,-3.51038451038451,-3.51058851058851,-3.51128751128751,-3.51088251088251,-3.51103251103251,-3.51177951177951,-3.51070251070251,-3.51052251052251
"1070",-3.51074451074451,-3.51116151116151,-3.51026151026151,-3.51060651060651,-3.51112551112551,-3.51077151077151,-3.51094251094251,-3.51209151209151,-3.51048651048651,-3.51050151050151
"1071",-3.51075351075351,-3.51133551133551,-3.51024351024351,-3.51072351072351,-3.51108351108351,-3.51088851088851,-3.51078951078951,-3.51158751158751,-3.51060951060951,-3.51050151050151
"1072",-3.51071751071751,-3.51128751128751,-3.51016251016251,-3.51069351069351,-3.51104151104151,-3.51085851085851,-3.51074451074451,-3.51170151170151,-3.51039951039951,-3.51069651069651
"1073",-3.51077151077151,-3.51128451128451,-3.51019551019551,-3.51060051060051,-3.51119451119451,-3.51084351084351,-3.51072351072351,-3.51178551178551,-3.51074151074151,-3.51073851073851
"1074",-3.51068151068151,-3.51127551127551,-3.50996150996151,-3.51039051039051,-3.51119751119751,-3.51087351087351,-3.51076251076251,-3.51190851190851,-3.51085851085851,-3.51046251046251
"1075",-3.51069951069951,-3.51139251139251,-3.51004251004251,-3.51053751053751,-3.51120651120651,-3.51085251085251,-3.51087051087051,-3.51171651171651,-3.51054951054951,-3.51043851043851
"1076",-3.51063951063951,-3.51152451152451,-3.50989550989551,-3.51056451056451,-3.51114651114651,-3.51082251082251,-3.51080151080151,-3.51146751146751,-3.51038751038751,-3.51038451038451
"1077",-3.51079251079251,-3.51156951156951,-3.51013551013551,-3.51083151083151,-3.51153051153051,-3.51099951099951,-3.51096051096051,-3.51126651126651,-3.51039951039951,-3.51042651042651
"1078",-3.51081051081051,-3.51155451155451,-3.51015951015951,-3.51073251073251,-3.51165951165951,-3.51104151104151,-3.51089751089751,-3.51125451125451,-3.51045651045651,-3.51049851049851
"1079",-3.51080751080751,-3.51152751152751,-3.51009351009351,-3.51072951072951,-3.51156351156351,-3.51100851100851,-3.51086751086751,-3.51151251151251,-3.51060651060651,-3.51058551058551
"1080",-3.51063051063051,-3.51145551145551,-3.50994050994051,-3.51054951054951,-3.51149151149151,-3.51067851067851,-3.51063351063351,-3.51114951114951,-3.51043251043251,-3.51036951036951
"1081",-3.51078051078051,-3.51166851166851,-3.51010551010551,-3.51075351075351,-3.51176451176451,-3.51089151089151,-3.51076551076551,-3.51139551139551,-3.51043251043251,-3.51042351042351
"1082",-3.51085251085251,-3.51183651183651,-3.51021651021651,-3.51073551073551,-3.51182451182451,-3.51108351108351,-3.51078051078051,-3.51142251142251,-3.51060951060951,-3.51046551046551
"1083",-3.51111351111351,-3.51210051210051,-3.51047151047151,-3.51091551091551,-3.51195651195651,-3.51135351135351,-3.51106251106251,-3.51173151173151,-3.51096951096951,-3.51073851073851
"1084",-3.51134451134451,-3.51205851205851,-3.51071451071451,-3.51123651123651,-3.51217551217551,-3.51143151143151,-3.51135951135951,-3.51166851166851,-3.51135051135051,-3.51089151089151
"1085",-3.51124851124851,-3.51196251196251,-3.51060951060951,-3.51114651114651,-3.51214251214251,-3.51123651123651,-3.51128751128751,-3.51193851193851,-3.51099051099051,-3.51092751092751
"1086",-3.51151851151851,-3.51208251208251,-3.51096351096351,-3.51144051144051,-3.51239151239151,-3.51161151161151,-3.51155451155451,-3.51213051213051,-3.51137151137151,-3.51112851112851
"1087",-3.51163551163551,-3.51196251196251,-3.51119751119751,-3.51158751158751,-3.51259551259551,-3.51146151146151,-3.51164751164751,-3.51254151254151,-3.51136851136851,-3.51124851124851
"1088",-3.51172851172851,-3.51210051210051,-3.51122751122751,-3.51167151167151,-3.51259251259251,-3.51164151164151,-3.51169851169851,-3.51243051243051,-3.51152751152751,-3.51144351144351
"1089",-3.51159951159951,-3.51205251205251,-3.51121551121551,-3.51143751143751,-3.51238551238551,-3.51163551163551,-3.51154251154251,-3.51207651207651,-3.51135951135951,-3.51136251136251
"1090",-3.51157251157251,-3.51207051207051,-3.51113751113751,-3.51136551136551,-3.51228951228951,-3.51165051165051,-3.51157251157251,-3.51228351228351,-3.51134151134151,-3.51142551142551
"1091",-3.51162351162351,-3.51203451203451,-3.51111651111651,-3.51148551148551,-3.51241851241851,-3.51166851166851,-3.51158151158151,-3.51229251229251,-3.51146151146151,-3.51147051147051
"1092",-3.51147651147651,-3.51190551190551,-3.51088551088551,-3.51137451137451,-3.51219951219951,-3.51151251151251,-3.51151851151851,-3.51227451227451,-3.51146751146751,-3.51126051126051
"1093",-3.51142251142251,-3.51189351189351,-3.51088551088551,-3.51131751131751,-3.51210951210951,-3.51154551154551,-3.51144651144651,-3.51208851208851,-3.51156951156951,-3.51108051108051
"1094",-3.51155751155751,-3.51194751194751,-3.51102051102051,-3.51148551148551,-3.51235551235551,-3.51157851157851,-3.51173151173151,-3.51218151218151,-3.51153651153651,-3.51108351108351
"1095",-3.51148551148551,-3.51188151188151,-3.51091851091851,-3.51141651141651,-3.51225051225051,-3.51147651147651,-3.51164151164151,-3.51216651216651,-3.51164751164751,-3.51090651090651
"1096",-3.51140151140151,-3.51179751179751,-3.51085551085551,-3.51127251127251,-3.51230451230451,-3.51136551136551,-3.51169551169551,-3.51177351177351,-3.51152451152451,-3.51067251067251
"1097",-3.51135051135051,-3.51181251181251,-3.51086451086451,-3.51113751113751,-3.51204351204351,-3.51136551136551,-3.51163251163251,-3.51168351168351,-3.51144951144951,-3.51074151074151
"1098",-3.51122151122151,-3.51172251172251,-3.51072351072351,-3.51109551109551,-3.51191451191451,-3.51128151128151,-3.51126351126351,-3.51138951138951,-3.51150951150951,-3.51069051069051
"1099",-3.51111351111351,-3.51163251163251,-3.51054951054951,-3.51080451080451,-3.51171951171951,-3.51119151119151,-3.51121251121251,-3.51151251151251,-3.51170751170751,-3.51057351057351
"1100",-3.51107151107151,-3.51151551151551,-3.51064551064551,-3.51075651075651,-3.51171351171351,-3.51119451119451,-3.51104451104451,-3.51150351150351,-3.51172251172251,-3.51040251040251
"1101",-3.51107451107451,-3.51160551160551,-3.51063351063351,-3.51079851079851,-3.51175551175551,-3.51113151113151,-3.51090351090351,-3.51187551187551,-3.51173751173751,-3.51036951036951
"1102",-3.51114051114051,-3.51159651159651,-3.51068751068751,-3.51085851085851,-3.51182451182451,-3.51117051117051,-3.51115551115551,-3.51162651162651,-3.51176451176451,-3.51037551037551
"1103",-3.51129951129951,-3.51182751182751,-3.51082251082251,-3.51103851103851,-3.51196551196551,-3.51137451137451,-3.51132951132951,-3.51194751194751,-3.51191451191451,-3.51054351054351
"1104",-3.51126351126351,-3.51192951192951,-3.51069651069651,-3.51099351099351,-3.51203751203751,-3.51130251130251,-3.51120951120951,-3.51198051198051,-3.51194451194451,-3.51053751053751
